Well;;B02;B03;B04;B05;B06;B07;B08;B09;B10;B11;B12;C02;C03;C04;C05;C06;C07;C08;C09;C10;C11;C12;D02;D03;D04;D05;D06;D07;D08;D09;D10;D11;D12;E02;E03;E04;E05;E06;E07;E08;E09;E10;E11;E12;F02;F03;F04;F05;F06;F07;F08;F09;F10;F11;F12;G02;G03;G04;G05;G06;G07;G08;G09;G10;G11;G12
Content;Time;Sample X1;Sample X2;Sample X3;Sample X4;Sample X5;Sample X6;Sample X7;Sample X8;Sample X9;Sample X10;Sample X11;Sample X12;Sample X13;Sample X14;Sample X15;Sample X16;Sample X17;Sample X18;Sample X19;Sample X20;Sample X21;Sample X22;Sample X23;Sample X24;Sample X25;Sample X26;Sample X27;Sample X28;Sample X29;Sample X30;Sample X31;Sample X32;Sample X33;Sample X34;Sample X35;Sample X36;Sample X37;Sample X38;Sample X39;Sample X40;Sample X41;Sample X42;Sample X43;Sample X44;Sample X45;Sample X46;Sample X47;Sample X48;Sample X49;Sample X50;Sample X51;Sample X52;Sample X53;Sample X54;Sample X55;Sample X56;Sample X57;Sample X58;Sample X59;Sample X60;Sample X61;Sample X62;Sample X63;Sample X64;Sample X65;Sample X66
Blank corrected based on Raw Data (600);23,1667;0,0100;0,0030;0,0070;0,5980;0,1550;0,5820;-0,0120;-0,0110;0,0820;-0,0090;-0,0060;0,0020;-0,0006;0,0009;0,7930;0,0580;0,5080;-0,0120;-0,0040;0,0790;-0,0010;-0,0060;0,0020;0,0040;-0,0008;0,4220;0,3200;0,4040;-0,0130;-0,0130;0,0980;0,0000;-0,0060;-0,0100;-0,0130;0,0330;0,6640;0,0990;0,6570;-0,0140;-0,0060;0,0760;-0,0070;0,0003;0,0030;0,0010;0,4370;1,1630;0,4140;0,8980;-0,0120;-0,0110;0,0260;0,0100;-0,0070;-0,0080;0,2310;0,0560;0,0120;0,0150;0,0070;0,0010;-0,0090;0,1920;-0,0050;-0,0030
Blank corrected based on Raw Data (600);23,3333;0,0090;0,0030;0,0060;0,5830;0,1620;0,5790;-0,0110;-0,0120;0,0890;-0,0100;-0,0060;0,0030;-0,0001;0,0050;0,7720;0,0530;0,5030;-0,0140;-0,0030;0,0710;-0,0060;-0,0070;-0,0030;0,0030;-0,0020;0,3960;0,3420;0,4020;-0,0130;-0,0140;0,1070;0,0010;-0,0070;-0,0080;-0,0140;0,0240;0,6610;0,1060;0,6490;-0,0130;-0,0040;0,0770;-0,0070;0,0010;-0,0030;-0,0070;0,4600;0,9920;0,3830;0,8920;-0,0130;-0,0090;0,0260;-0,0110;-0,0070;-0,0090;0,3510;0,0060;0,0130;0,0150;0,0070;-0,0100;-0,0090;0,2300;-0,0040;0,0020
Blank corrected based on Raw Data (600);23,5000;0,0140;0,0030;0,0070;0,5860;0,1660;0,5780;-0,0080;-0,0130;0,0890;-0,0090;-0,0060;0,0010;-0,0002;0,0030;0,8020;0,0610;0,5010;-0,0130;-0,0030;0,0760;-0,0030;-0,0070;-0,0030;0,0030;-0,0020;0,3960;0,3000;0,4010;-0,0130;-0,0120;0,1130;0,0010;-0,0070;-0,0080;-0,0130;0,0230;0,6530;0,1090;0,6490;-0,0130;-0,0040;0,0800;-0,0020;0,0010;0,0020;-0,0080;0,4980;0,9390;0,4490;0,8880;-0,0130;-0,0100;0,0280;-0,0080;-0,0080;-0,0080;0,1430;0,1740;0,0130;0,0150;0,0080;-0,0110;-0,0090;0,2310;-0,0010;-0,0020
Blank corrected based on Raw Data (600);23,6667;0,0110;0,0060;0,0080;0,5780;0,1720;0,5680;-0,0120;-0,0120;0,0920;-0,0080;-0,0060;0,0020;-0,0020;0,0040;0,8120;0,0630;0,4990;-0,0130;-0,0040;0,0800;-0,0020;-0,0070;0,0020;0,0060;-0,0010;0,3920;0,2870;0,3990;-0,0130;-0,0130;0,1170;0,0010;-0,0070;-0,0090;-0,0130;0,0320;0,6560;0,2070;0,6470;-0,0120;-0,0040;0,0820;0,0004;0,0009;0,0040;-0,0100;0,5520;0,9870;0,4790;0,8830;-0,0130;-0,0090;0,0270;-0,0120;-0,0080;-0,0080;0,2330;0,0130;0,0120;0,0160;0,0080;-0,0100;-0,0090;0,2310;-0,0060;-0,0020
Blank corrected based on Raw Data (600);23,8333;0,0130;0,0070;0,0080;0,5900;0,1780;0,5720;-0,0080;-0,0080;0,0990;-0,0080;-0,0060;0,0360;-0,0010;0,0010;0,8340;0,0710;0,4950;-0,0090;-0,0040;0,0840;-0,0004;-0,0060;0,0190;-0,0009;-0,0010;0,4090;0,2900;0,3980;-0,0120;-0,0130;0,1220;0,0006;-0,0070;-0,0090;-0,0130;0,0360;0,6460;0,1690;0,6460;-0,0130;-0,0060;0,0870;0,0240;0,0001;0,0560;-0,0130;0,5800;0,9470;0,4860;0,8760;-0,0110;-0,0110;0,0280;0,0320;-0,0060;-0,0070;0,1650;0,0600;0,0140;0,0160;0,0080;-0,0010;-0,0100;0,2010;-0,0050;-0,0040
Blank corrected based on Raw Data (600);24,0000;0,0150;0,0070;0,0090;0,5680;0,1780;0,5720;-0,0100;-0,0090;0,1030;-0,0080;-0,0060;0,0030;-0,0005;0,0050;0,7780;0,0740;0,4930;-0,0130;-0,0030;0,0870;0,0030;-0,0070;0,0030;0,0030;-0,0020;0,3890;0,1940;0,3960;-0,0130;-0,0130;0,1290;0,0003;-0,0070;-0,0090;-0,0120;0,0320;0,6250;0,1970;0,6410;-0,0130;-0,0040;0,0870;-0,0070;0,0010;0,0040;-0,0120;0,5350;0,9010;0,4580;0,8740;-0,0120;-0,0090;0,0300;-0,0010;-0,0070;-0,0080;0,1300;0,1190;0,0130;0,0160;0,0080;-0,0100;-0,0090;0,2370;-0,0060;-0,0002
Blank corrected based on Raw Data (600);24,1667;0,0090;-0,0003;0,0110;0,5710;0,1740;0,5680;-0,0120;-0,0100;0,1060;-0,0100;-0,0060;0,0060;-0,0010;0,0040;0,7700;0,0790;0,4920;-0,0120;-0,0030;0,0950;0,0008;-0,0070;0,0140;0,0020;-0,0010;0,3860;0,2010;0,3960;-0,0140;-0,0130;0,1280;0,0010;-0,0070;-0,0090;-0,0130;0,0290;0,6390;0,3740;0,6380;-0,0120;-0,0040;0,0880;-0,0070;0,0010;-0,0010;-0,0120;0,6360;0,8840;0,4660;0,8640;-0,0130;-0,0100;0,0290;-0,0120;-0,0070;-0,0080;0,1200;0,0710;0,0140;0,0170;0,0080;-0,0100;-0,0090;0,2440;-0,0050;0,0040
Blank corrected based on Raw Data (600);24,3333;0,0120;0,0030;0,0110;0,5820;0,1930;0,5650;-0,0120;-0,0110;0,1150;-0,0090;-0,0060;0,0030;-0,0040;0,0020;0,8160;0,0830;0,4880;-0,0120;-0,0050;0,0960;0,0010;-0,0080;0,0020;0,0050;0,0006;0,4070;0,2240;0,3950;-0,0130;-0,0120;0,1290;0,0010;0,0020;-0,0080;-0,0130;0,0380;0,7010;0,3580;0,6400;-0,0130;-0,0060;0,0910;-0,0060;0,0010;0,0040;-0,0130;0,7610;0,8750;0,5270;0,8640;-0,0120;-0,0100;0,0300;0,0260;-0,0060;-0,0080;0,1150;0,0440;0,0140;0,0190;0,0080;-0,0100;-0,0090;0,2090;-0,0060;-0,0030
Blank corrected based on Raw Data (600);24,5000;0,0130;0,0030;0,0110;0,5780;0,2030;0,5630;-0,0100;-0,0120;0,1170;-0,0100;-0,0060;0,0040;-0,0040;0,0030;0,8100;0,0880;0,4860;-0,0130;-0,0050;0,1040;-0,0005;-0,0080;0,0040;0,0060;-0,0003;0,4070;0,2020;0,3940;-0,0130;-0,0120;0,1290;0,0010;-0,0020;-0,0080;-0,0140;0,1510;0,6570;0,5890;0,6320;-0,0140;-0,0060;0,0940;-0,0070;-0,0001;0,0180;-0,0130;0,5860;0,8840;0,5250;0,8600;-0,0120;-0,0110;0,0320;-0,0120;-0,0070;-0,0090;0,0460;0,1570;0,0160;0,0170;0,0080;-0,0100;-0,0100;0,2140;-0,0060;-0,0040
Blank corrected based on Raw Data (600);24,6667;0,0130;0,0040;0,0110;0,5750;0,1890;0,5610;-0,0120;-0,0110;0,1220;-0,0100;-0,0050;0,0020;-0,0010;0,0040;0,7280;0,0880;0,4860;-0,0130;-0,0030;0,1000;-0,0030;-0,0070;0,0710;0,0050;-0,0010;0,3840;0,2360;0,3920;-0,0140;-0,0120;0,1430;0,0020;0,0180;-0,0080;-0,0130;0,0290;0,6330;0,3880;0,6330;-0,0130;-0,0040;0,0930;-0,0060;0,0010;0,1400;-0,0130;0,6400;0,8790;0,5380;0,8540;-0,0130;-0,0100;0,0320;-0,0120;-0,0080;-0,0080;0,4610;0,1030;0,0170;0,0180;0,0090;-0,0090;-0,0090;0,2520;-0,0060;0,0150
Blank corrected based on Raw Data (600);24,8333;0,0070;0,0070;0,0140;0,5830;0,2120;0,5590;-0,0090;-0,0110;0,1240;-0,0100;-0,0060;0,0020;-0,0040;0,0060;0,7270;0,0960;0,4820;-0,0120;-0,0030;0,1180;0,0040;-0,0070;-0,0001;0,0040;-0,0010;0,3830;0,2410;0,3910;-0,0130;-0,0130;0,1470;0,0010;-0,0070;-0,0090;-0,0130;0,0310;0,6960;0,4820;0,6290;-0,0130;-0,0040;0,0950;-0,0070;0,0004;-0,0020;-0,0120;0,6850;0,8760;0,5860;0,8500;-0,0130;-0,0100;0,0320;-0,0130;-0,0070;-0,0090;0,2070;0,0220;0,0160;0,0190;0,0090;-0,0110;-0,0090;0,2490;-0,0040;-0,0010
Blank corrected based on Raw Data (600);25,0000;0,0010;0,0060;0,0110;0,5690;0,2010;0,5560;-0,0130;-0,0110;0,1290;-0,0090;-0,0070;0,0030;0,0350;0,0030;0,7110;0,0960;0,4770;-0,0150;-0,0050;0,1080;-0,0020;-0,0080;0,0010;0,0040;-0,0010;0,3800;0,2490;0,3880;-0,0150;-0,0140;0,1460;0,0008;-0,0050;-0,0100;-0,0140;0,0290;0,6170;0,3220;0,6310;-0,0150;-0,0050;0,0960;-0,0080;-0,0007;0,0340;-0,0130;0,7250;0,8690;0,5970;0,8470;-0,0150;-0,0100;0,0310;-0,0130;-0,0090;-0,0090;0,2040;0,1260;0,0150;0,0180;0,0080;-0,0110;-0,0100;0,2490;-0,0070;0,0080
Blank corrected based on Raw Data (600);25,1667;0,0120;0,0020;0,0120;0,5410;0,2050;0,5550;-0,0050;-0,0100;0,1350;-0,0100;-0,0070;0,0090;-0,0050;0,0060;0,7060;0,1090;0,4770;-0,0130;-0,0050;0,1130;-0,0060;-0,0080;-0,0004;0,0060;-0,0010;0,3790;0,2450;0,3870;-0,0140;-0,0150;0,1470;-0,0006;-0,0090;-0,0110;-0,0140;0,0300;0,6660;0,2980;0,6250;-0,0150;-0,0050;0,0990;-0,0080;-0,0008;0,1050;-0,0140;0,7500;0,8580;0,6580;0,8370;-0,0130;-0,0100;0,0320;0,0050;-0,0090;-0,0100;0,2630;0,0330;0,0160;0,0190;0,0090;-0,0100;-0,0100;0,2470;-0,0070;0,0050
Blank corrected based on Raw Data (600);25,3333;0,0150;0,0040;0,0140;0,5510;0,2080;0,5510;-0,0120;-0,0130;0,1390;-0,0110;-0,0070;0,0009;-0,0130;0,0040;0,6970;0,1100;0,4730;-0,0140;-0,0040;0,1140;0,0006;-0,0080;0,0002;0,0050;-0,0010;0,3760;0,2610;0,3850;-0,0150;-0,0140;0,1520;-0,0001;-0,0050;-0,0100;-0,0150;0,0290;0,6340;0,3360;0,6210;-0,0140;-0,0060;0,1010;-0,0080;-0,0010;0,0080;-0,0140;0,6930;0,8650;0,6400;0,8290;-0,0150;-0,0110;0,0330;-0,0120;-0,0090;-0,0110;0,1840;0,0390;0,0160;0,0190;0,0090;-0,0120;-0,0100;0,2550;-0,0090;-0,0020
Blank corrected based on Raw Data (600);25,5000;0,0110;0,0020;0,0130;0,5700;0,2370;0,5510;-0,0130;-0,0130;0,1470;-0,0110;-0,0070;0,0020;-0,0130;0,0040;0,6940;0,1070;0,4710;-0,0140;-0,0040;0,1230;0,0020;-0,0090;-0,0009;0,0020;0,0120;0,3760;0,2270;0,3840;-0,0140;-0,0150;0,1620;0,0006;0,0050;-0,0100;-0,0150;0,0300;0,6420;0,3440;0,6200;-0,0140;-0,0050;0,1020;-0,0080;-0,0020;0,0230;-0,0130;0,7540;0,8670;0,6200;0,8330;-0,0130;-0,0110;0,0350;-0,0130;-0,0090;-0,0100;0,2460;0,0460;0,0150;0,0200;0,0100;-0,0120;-0,0100;0,2660;-0,0060;-0,0060
Blank corrected based on Raw Data (600);25,6667;0,0120;0,0060;0,0140;0,5400;0,2130;0,5390;-0,0110;-0,0100;0,1450;-0,0100;-0,0070;-0,0050;-0,0130;0,0040;0,6960;0,1210;0,4710;-0,0130;-0,0040;0,1310;-0,0004;-0,0080;0,0030;-0,0010;-0,0010;0,3740;0,2360;0,3830;-0,0150;-0,0150;0,1640;-0,0003;-0,0090;-0,0100;-0,0140;0,0330;0,6580;0,3390;0,6180;-0,0140;-0,0050;0,1040;-0,0090;-0,0010;-0,0020;-0,0140;0,7500;0,8610;0,6750;0,8290;-0,0140;-0,0110;0,0340;-0,0130;-0,0090;-0,0100;0,2890;0,1900;0,0150;0,0200;0,0090;-0,0130;-0,0100;0,2800;-0,0080;-0,0040
Blank corrected based on Raw Data (600);25,8333;0,0160;0,0030;0,0140;0,5490;0,2300;0,5460;-0,0120;-0,0130;0,1510;-0,0110;-0,0030;0,0020;-0,0120;0,0050;0,6830;0,1280;0,4720;-0,0150;-0,0040;0,1320;-0,0020;-0,0090;-0,0020;0,0050;0,0060;0,3730;0,2550;0,3830;-0,0140;-0,0140;0,1680;0,0005;-0,0060;-0,0100;-0,0140;0,0320;0,6170;0,4240;0,6170;-0,0150;-0,0050;0,1070;-0,0080;-0,0007;0,0010;-0,0140;0,7560;0,8590;0,6990;0,8290;-0,0140;-0,0110;0,0350;-0,0130;-0,0090;-0,0100;0,1860;0,1420;0,0150;0,0220;0,0100;-0,0120;-0,0090;0,2770;-0,0080;-0,0060
Blank corrected based on Raw Data (600);26,0000;0,0060;0,0020;0,0150;0,5340;0,2200;0,5310;-0,0130;-0,0130;0,1600;-0,0110;-0,0070;0,0006;-0,0130;0,0050;0,6910;0,1020;0,4690;-0,0150;-0,0040;0,1390;-0,0100;-0,0080;0,0030;-0,0020;0,0440;0,3760;0,2650;0,3810;-0,0150;-0,0130;0,1780;0,0000;0,0230;-0,0100;-0,0150;0,0310;0,6800;0,4000;0,6140;-0,0140;-0,0050;0,1060;-0,0080;-0,0010;0,0001;-0,0140;0,7600;0,8650;0,6690;0,8220;-0,0130;-0,0100;0,0370;-0,0130;-0,0090;-0,0100;0,1780;0,1590;0,0170;0,0210;0,0110;-0,0120;-0,0100;0,2930;-0,0080;-0,0050
Blank corrected based on Raw Data (600);26,1667;0,0200;0,0040;0,0150;0,5600;0,2350;0,5430;-0,0130;-0,0130;0,1560;-0,0100;-0,0080;0,0030;-0,0130;0,0050;0,6810;0,1300;0,4650;-0,0140;-0,0040;0,1400;-0,0009;-0,0090;-0,0001;0,0040;0,0001;0,3750;0,2930;0,3810;-0,0140;-0,0150;0,1830;0,0002;0,0080;-0,0100;-0,0150;0,0340;0,5890;0,3370;0,6240;-0,0130;-0,0050;0,1130;-0,0030;-0,0010;0,0030;-0,0140;0,7260;0,8560;0,7480;0,8180;-0,0140;-0,0100;0,0360;-0,0020;-0,0090;-0,0100;0,1180;0,1730;0,0170;0,0220;0,0110;-0,0130;-0,0100;0,2960;-0,0080;-0,0020
Blank corrected based on Raw Data (600);26,3333;0,0180;0,0060;0,0160;0,5390;0,2430;0,5330;-0,0120;-0,0130;0,1650;-0,0110;-0,0070;0,0100;-0,0130;0,0050;0,6810;0,1300;0,4630;-0,0140;-0,0030;0,1420;-0,0130;-0,0090;-0,0003;-0,0030;-0,0001;0,3710;0,2670;0,3790;-0,0140;-0,0150;0,1870;0,0007;-0,0090;-0,0090;-0,0140;0,0320;0,7050;0,6490;0,6080;-0,0150;-0,0050;0,1110;-0,0080;-0,0010;0,0010;-0,0140;0,8000;0,8480;0,7560;0,8130;-0,0150;-0,0110;0,0380;-0,0130;-0,0090;-0,0100;0,5070;0,3200;0,0180;0,0220;0,0100;-0,0120;-0,0100;0,2960;-0,0090;0,0080
Blank corrected based on Raw Data (600);26,5000;0,0090;0,0040;0,0190;0,5310;0,2310;0,5340;-0,0140;-0,0140;0,1710;-0,0110;-0,0070;0,0240;-0,0100;0,0060;0,6860;0,1130;0,4610;-0,0140;-0,0040;0,1420;-0,0120;-0,0090;0,0006;-0,0030;0,0002;0,3730;0,3030;0,3790;-0,0140;-0,0150;0,1890;0,0008;-0,0060;-0,0090;-0,0150;0,0330;0,6420;0,6550;0,6090;-0,0150;-0,0050;0,1110;-0,0090;-0,0001;-0,0020;-0,0140;0,7860;0,8450;0,7950;0,8110;-0,0130;-0,0110;0,0380;-0,0130;-0,0090;-0,0100;0,1470;0,2670;0,0180;0,0220;0,0120;-0,0120;-0,0100;0,3080;-0,0090;-0,0050
Blank corrected based on Raw Data (600);26,6667;0,0050;0,0040;0,0190;0,5830;0,2580;0,5380;-0,0120;-0,0140;0,1750;-0,0110;-0,0070;0,0010;-0,0120;0,0070;0,6730;0,1230;0,4600;-0,0150;-0,0040;0,1520;-0,0002;-0,0090;0,0010;0,0020;0,0003;0,3720;0,3230;0,3780;-0,0150;-0,0150;0,1980;0,0005;-0,0080;-0,0110;-0,0150;0,0320;0,6030;0,8360;0,6070;-0,0150;-0,0060;0,1170;-0,0080;-0,0010;0,0020;-0,0120;0,8360;0,8530;0,8390;0,8050;-0,0140;-0,0110;0,0390;-0,0130;-0,0100;-0,0100;0,2630;0,2250;0,0180;0,0230;0,0120;-0,0130;-0,0100;0,3170;-0,0100;-0,0060
Blank corrected based on Raw Data (600);26,8333;0,0230;0,0040;0,0190;0,5440;0,2590;0,5360;-0,0130;-0,0140;0,1800;-0,0110;-0,0070;-0,0030;0,0020;0,0070;0,6590;0,1100;0,4570;-0,0150;-0,0040;0,1500;-0,0070;-0,0080;0,0002;-0,0020;0,0010;0,3720;0,3180;0,3770;-0,0150;-0,0150;0,2040;-0,0005;-0,0080;-0,0100;-0,0150;0,0330;0,6300;0,8570;0,6030;-0,0140;-0,0050;0,1150;-0,0080;-0,0008;-0,0002;-0,0110;0,8580;0,8580;0,8010;0,7990;-0,0140;-0,0120;0,0400;-0,0140;-0,0090;-0,0100;0,0060;0,0790;0,0190;0,0240;0,0120;-0,0120;-0,0080;0,3130;-0,0100;0,0007
Blank corrected based on Raw Data (600);27,0000;0,0210;0,0070;0,0190;0,5670;0,2580;0,5340;-0,0140;-0,0140;0,1830;-0,0110;-0,0080;-0,0010;-0,0020;0,0080;0,6550;0,1220;0,4570;-0,0140;-0,0030;0,1530;-0,0110;-0,0090;0,0020;-0,0010;0,0680;0,3700;0,3080;0,3760;-0,0150;-0,0150;0,2080;0,0007;-0,0080;-0,0100;-0,0140;0,0350;0,6340;0,6210;0,6020;-0,0140;-0,0050;0,1190;-0,0080;-0,0010;-0,0002;-0,0130;0,8690;0,8430;0,8030;0,8000;-0,0140;-0,0100;0,0410;-0,0130;-0,0090;-0,0090;0,4560;0,3010;0,0210;0,0250;0,0130;-0,0130;-0,0100;0,3320;-0,0090;-0,0070
Blank corrected based on Raw Data (600);27,1667;0,0150;0,0040;0,0200;0,5480;0,2850;0,5330;-0,0130;-0,0140;0,1790;-0,0110;-0,0070;0,0510;0,0190;0,0080;0,6600;0,1420;0,4560;-0,0090;-0,0040;0,1580;0,0040;-0,0090;0,0020;0,0020;0,0370;0,3700;0,3510;0,3760;-0,0150;-0,0140;0,2090;-0,0007;-0,0020;-0,0110;-0,0150;0,0340;0,6630;0,5680;0,6100;-0,0150;-0,0050;0,1220;-0,0080;-0,0030;-0,0007;-0,0130;0,8560;0,8390;0,8580;0,7930;-0,0140;-0,0110;0,0400;-0,0110;-0,0100;-0,0100;0,0880;0,0700;0,0210;0,0260;0,0120;-0,0120;-0,0090;0,3320;0,0560;-0,0060
Blank corrected based on Raw Data (600);27,3333;0,0200;0,0050;0,0210;0,5600;0,2980;0,5350;-0,0120;-0,0130;0,1930;-0,0100;-0,0060;0,0020;-0,0100;0,0060;0,7170;0,1360;0,4540;-0,0150;-0,0040;0,1630;0,0008;-0,0080;0,0000;0,0040;0,0030;0,3880;0,3510;0,3770;-0,0140;-0,0140;0,2100;0,0000;-0,0090;-0,0100;-0,0140;0,0480;0,6700;0,4350;0,6000;-0,0140;-0,0060;0,1270;-0,0080;-0,0003;0,0020;0,0290;0,8830;0,8330;0,9120;0,7930;-0,0130;-0,0120;0,0470;-0,0120;-0,0070;-0,0090;0,1250;0,2910;0,0210;0,0260;0,0140;-0,0120;-0,0090;0,3120;-0,0080;-0,0050
Blank corrected based on Raw Data (600);27,5000;0,0210;0,0060;0,0220;0,5310;0,2940;0,5260;-0,0130;-0,0130;0,1920;-0,0120;-0,0070;-0,0040;-0,0060;0,0080;0,6520;0,1540;0,4540;-0,0140;-0,0040;0,1610;-0,0006;-0,0100;-0,0030;0,0007;0,0020;0,3690;0,3530;0,3750;-0,0150;-0,0150;0,2220;0,0010;-0,0090;-0,0110;-0,0150;0,0360;0,6810;0,8530;0,5990;-0,0140;-0,0040;0,1260;-0,0080;-0,0009;0,0970;-0,0130;0,9070;0,8410;0,9170;0,8380;-0,0130;-0,0110;0,0420;-0,0120;-0,0090;-0,0100;0,2600;0,0070;0,0200;0,0260;0,0140;-0,0130;-0,0090;0,3410;-0,0060;0,0030
Blank corrected based on Raw Data (600);27,6667;0,0040;0,0080;0,0210;0,5640;0,2960;0,5280;-0,0120;-0,0140;0,1960;-0,0120;-0,0060;0,0010;-0,0050;0,0090;0,6390;0,1280;0,4510;-0,0150;-0,0030;0,1660;-0,0009;-0,0090;0,0007;0,0020;0,0020;0,3640;0,3400;0,3750;-0,0140;-0,0140;0,2260;0,0008;-0,0060;-0,0100;-0,0150;0,0380;0,6140;0,9080;0,5960;-0,0150;-0,0050;0,1270;-0,0080;-0,0020;0,1730;-0,0130;0,9220;0,8310;0,9340;0,8240;-0,0140;-0,0110;0,0440;-0,0130;-0,0090;-0,0110;0,3900;0,3560;0,0200;0,0270;0,0150;-0,0120;-0,0090;0,3450;-0,0090;0,0030
Blank corrected based on Raw Data (600);27,8333;0,0190;0,0040;0,0210;0,5500;0,3080;0,5280;-0,0140;-0,0140;0,2000;-0,0110;-0,0080;0,0350;0,0090;0,0090;0,6420;0,1630;0,4510;-0,0140;-0,0030;0,1740;-0,0020;-0,0100;0,0030;0,0020;0,0030;0,3660;0,3610;0,3810;-0,0150;-0,0150;0,2330;0,0010;-0,0080;-0,0100;-0,0150;0,2130;0,6930;0,8550;0,5930;-0,0140;-0,0040;0,1290;-0,0080;-0,0020;-0,0030;-0,0130;0,9260;0,8340;0,8190;0,7830;-0,0140;-0,0110;0,0450;-0,0140;-0,0080;-0,0110;0,1150;0,0070;0,0210;0,0270;0,0140;-0,0130;-0,0090;0,3620;-0,0100;-0,0060
Blank corrected based on Raw Data (600);28,0000;0,0260;0,0070;0,0250;0,5620;0,3140;0,5280;-0,0140;-0,0130;0,2100;-0,0110;-0,0070;0,0060;-0,0005;0,0080;0,7010;0,1850;0,4490;-0,0120;-0,0030;0,1800;0,0060;-0,0080;0,0030;0,0005;0,0040;0,3870;0,3900;0,3730;-0,0130;-0,0140;0,2250;0,0005;0,0130;-0,0080;-0,0140;0,0830;0,7680;0,9270;0,5940;-0,0140;-0,0060;0,1320;-0,0070;-0,0010;0,0030;-0,0120;0,9480;0,8350;0,8980;0,7850;-0,0130;-0,0110;0,0470;-0,0090;-0,0080;-0,0100;0,3670;0,2630;0,0220;0,0290;0,0170;-0,0120;-0,0080;0,3320;0,0400;-0,0020
Blank corrected based on Raw Data (600);28,1667;0,0110;0,0050;0,0250;0,5670;0,3110;0,5270;-0,0120;-0,0130;0,2140;-0,0100;-0,0080;0,1190;-0,0007;0,0090;0,7060;0,1920;0,4480;-0,0150;-0,0030;0,1880;-0,0110;-0,0080;0,0009;0,0050;0,0040;0,3880;0,4030;0,3730;-0,0150;-0,0130;0,2310;0,0010;-0,0080;-0,0100;-0,0140;0,0490;0,7380;0,9710;0,5910;-0,0140;-0,0060;0,1330;-0,0070;-0,0020;0,0004;-0,0130;0,9930;0,8580;0,9170;0,7770;-0,0140;-0,0120;0,0470;-0,0120;-0,0080;-0,0100;0,2750;0,1240;0,0230;0,0300;0,0170;-0,0130;-0,0070;0,3410;-0,0090;0,0090
Blank corrected based on Raw Data (600);28,3333;0,0200;0,0060;0,0250;0,5130;0,3170;0,5230;-0,0006;-0,0130;0,2110;-0,0110;-0,0070;0,0009;0,0960;0,0110;0,6300;0,2030;0,4480;-0,0150;-0,0030;0,1860;-0,0040;-0,0060;0,0000;0,0030;0,0030;0,3640;0,3880;0,3710;-0,0150;-0,0140;0,2460;0,0006;0,0140;-0,0100;-0,0140;0,0400;0,6200;0,9410;0,5900;-0,0150;-0,0040;0,1330;-0,0080;-0,0007;0,0020;-0,0110;1,0110;0,8310;0,9610;0,7740;-0,0140;-0,0110;0,0480;-0,0120;-0,0080;-0,0100;0,3350;0,1640;0,0230;0,0290;0,0170;-0,0120;-0,0070;0,3680;0,0810;0,0070
Blank corrected based on Raw Data (600);28,5000;-0,0090;0,0040;0,0260;0,4950;0,3280;0,5200;-0,0110;-0,0130;0,2140;-0,0120;-0,0040;0,0030;-0,0010;0,0110;0,6380;0,2050;0,4510;-0,0150;-0,0030;0,1910;0,0030;-0,0090;-0,0003;0,0050;0,0030;0,3670;0,4000;0,3710;-0,0160;-0,0160;0,2480;0,0007;-0,0080;-0,0100;-0,0150;0,0440;0,6580;0,9180;0,5870;-0,0140;-0,0030;0,1370;-0,0080;-0,0010;0,0650;-0,0120;1,0930;0,8310;0,9970;0,7730;-0,0140;-0,0110;0,0480;-0,0110;-0,0090;-0,0090;0,1930;0,0090;0,0240;0,0300;0,0180;-0,0130;-0,0060;0,3830;0,0860;-0,0009
Blank corrected based on Raw Data (600);28,6667;-0,0100;-0,0006;0,0270;0,5330;0,3580;0,5210;-0,0130;-0,0130;0,2120;-0,0120;-0,0080;0,0005;-0,0130;0,0100;0,6980;0,2010;0,4460;-0,0140;-0,0040;0,1980;-0,0020;-0,0080;0,0160;-0,0004;0,0050;0,3810;0,3910;0,3700;-0,0140;-0,0140;0,2480;0,0002;-0,0060;-0,0100;-0,0140;0,0530;0,7420;0,8280;0,5880;-0,0140;-0,0060;0,1400;-0,0080;-0,0010;0,0007;-0,0130;0,9320;0,8180;0,9550;0,7760;-0,0130;-0,0120;0,0500;-0,0120;-0,0080;-0,0090;0,1310;0,0070;0,0240;0,0300;0,0210;-0,0130;-0,0070;0,3520;0,1080;-0,0020
Blank corrected based on Raw Data (600);28,8333;-0,0110;0,0050;0,0280;0,5110;0,3250;0,5200;-0,0130;-0,0140;0,2150;-0,0120;-0,0070;0,0250;0,0020;0,0120;0,6260;0,2030;0,4420;-0,0140;-0,0040;0,2030;0,0070;-0,0090;0,0780;0,0030;0,0040;0,3670;0,4040;0,3720;-0,0150;-0,0140;0,2660;0,0004;-0,0090;-0,0090;-0,0150;0,0520;0,6270;0,9090;0,5820;-0,0150;-0,0030;0,1390;-0,0080;-0,0010;0,0150;-0,0050;0,9210;0,8250;0,9330;0,7650;-0,0150;-0,0120;0,0520;-0,0130;-0,0100;-0,0100;0,2320;0,0380;0,0250;0,0310;0,0210;-0,0120;-0,0070;0,3880;-0,0070;-0,0030
